date,tx,tn,rf,sf,sm,pa
1965-11-24,5.231923211565909,-1.4697831468123623,0.07650195429259841,0.1818698865427396,0.07055274496578667,98582.9612513331
1965-11-25,4.7319943139530185,0.12065410537733287,3.9637041644527953,1.6287237603046527,1.0846047139782107,98341.34020618557
1965-11-26,8.238144340610063,0.5077141885110334,18.749591061368008,0.3587628809362385,1.309061830513476,98420.40881621045
1965-11-27,5.705012435468965,0.15471027620398953,1.2125488697444253,1.8873088918586578,1.750988768999919,96250.86029150373
1965-11-28,-1.3481336724379924,-3.968183403374502,0.0007109847138286527,2.4190899294294836,0.010125895185314775,96749.87913259865
1965-11-29,-0.49360113941898476,-6.097191584648461,0,0.5611802299294741,0,97439.24280127978
1965-11-30,0.48720227887240164,-7.717134742519841,0,0.0023462496488661348,0,98588.56736580163
1965-12-01,2.786633479014606,-3.1575186626579765,0.0008531816693077806,0,0,98431.23355847849
1965-12-02,4.0990401609402465,-0.806434417304368,1.2501244091962183,0.022218272307145397,0.2800900532467483,98460.11375755421
1965-12-03,4.491148240278931,-0.8766441564203113,4.445360804998362,0.10597227071469846,0.5357299982094917,97994.62495556346
1965-12-04,2.6591894740402338,-1.6567010254626633,0.054425878474774245,0.17650195122443185,0.015776422333562152,97180.42303590472
1965-12-05,1.3045858553072078,-2.7288659789407124,0.14340561524515597,3.463775313455695,0.00016063084564240147,97207.66797013865
1965-12-06,-0.9574120155394268,-6.059580516357503,0.00138642020467927,0.29566299023257003,0.00012973757458810566,97445.93672236046
1965-12-07,0.24966228412450356,-11.119303229013626,0.036224671203472246,1.9257376282782135,0,99023.55847849272
1965-12-08,1.7336295708362377,-3.0006043320866698,0.23096339015235182,0.22655528099393657,0,98363.00391041592
1965-12-09,2.948489156516896,-1.0349448996742043,0,0.0037326698959233963,0.05627137776043236,99076.2779950231
1965-12-10,3.2250977599489445,-2.1976537490909185,0.0308567371988822,0,0.0064278106424640645,99313.46605047991
1965-12-11,-0.8701386446265025,-3.741734796556933,2.154283647494006,0,0.0003517999161169945,98873.13188766442
1965-12-12,3.652968359891944,-6.067045855344168,13.8071096971541,0.014219694276573054,0.0007791416650909034,98299.65161749022
1965-12-13,5.760966942736656,-0.23679346034758209,2.687842178060794,0.007252043945442685,5.882675769912767,97110.24884464985
1965-12-14,3.174049056300988,1.248915752351623,2.120334129972556,0.055954497626698234,2.0162790226085665,97393.29896907216
1965-12-15,2.2055101166871616,0.25812300470506344,0.13227870444831075,0.18794880718935694,0.09944916775295909,97777.77461784572
1965-12-16,0.17724849239463192,-2.0959829237911993,0.028403838927577155,2.5153928260298075,0.0001553457215851924,98028.68823320299
1965-12-17,0.26107359025196974,-3.686384637882139,0.026128688233202985,2.062495529439752,0,97918.38961962318
1965-12-18,0.02349804484818781,-4.04305012591403,0,4.299253428401872,0,97873.43050124422
1965-12-19,-6.361357981311949,-11.866370424188586,0,0.5445076385046128,0,98024.93067899041
1965-12-20,-3.0848560271168197,-14.923071467660307,0,0.05712762211210737,0,97924.52186277995
1965-12-21,-0.4795236416820568,-13.885389279522508,0,0.013686455741201564,0,98086.014930679
1965-12-22,2.232563092790801,-9.47803057227489,0.009456096511695718,0,0,98754.57874155705
1965-12-23,5.497795949489079,-1.486349084916125,11.045076284678093,0.4636331245308451,1.8367232902048929,98952.6377532883
1965-12-24,6.531852123790731,1.6305012472167246,11.08862405871311,3.7219338502656765,8.404569322643432,98133.778883754
1965-12-25,-1.1844294362731604,-5.501670811721281,0.6424457738503756,6.241699161285444,0.038464292764461554,97649.60895840739
1965-12-26,-7.696018508859601,-15.519516528224843,0,0,0.007862198251192035,99606.03626022041
1965-12-27,-2.518130104481602,-16.164024155715417,0,0.16836117634432535,0,99490.73942410239
1965-12-28,-0.8350159979368756,-6.437717732525448,0.0015286171177804066,0.4404194682804749,0,99570.25950942055
1965-12-29,4.2985069427971645,-4.787984339147541,0.15392819732438193,0,0.0017127471638259209,99171.6139353004
1965-12-30,9.252008539648019,1.2361535797583603,0.4992890097770325,0,11.347169211953709,98420.93494489869
1965-12-31,12.583931719498239,4.031461065535099,1.0549235643333614,0,1.1858392545581284,97755.57056523285
1966-01-01,4.910167084187746,-2.0374688864140973,0,0,0,98282.98969072165
1966-01-02,3.891183781276341,-7.272520464084516,2.322573760799187,0.23281194538227654,0,98980.94560966939
1966-01-03,1.6318876632789552,-4.171489510901068,0.7060789088952003,1.233380719516102,0.0062866130780296625,97921.12335584786
1966-01-04,3.4949164524478418,-7.014148602653473,0,0,2.098981388333885e-06,99570.07465339496
1966-01-05,4.046960499462097,-4.847280476044982,0,0.0009242800940748554,0,99185.4034838251
1966-01-06,3.7748666888575007,-4.871453965468802,0,1.1411660018655443,0.006547321002050237,97707.65730536793
1966-01-07,-5.590615003675996,-11.133309626384346,0,6.189228496812562,0,97722.06185567011
1966-01-08,-12.80327052880215,-19.461784576378044,0,0.09509420390659662,0,98475.50302168503
1966-01-09,1.8880199023647914,-20.89783149404624,0.005687877795385204,0.0028794880994816416,0,99252.48489157483
1966-01-10,3.6534304973115455,-8.92918593884362,0.0025950942097123816,3.4455385255381343,0,97769.2285815855
1966-01-11,-12.318841094102801,-16.909171679076714,0,0.2434767119790412,0,98832.05830074653
1966-01-12,-9.940597250925194,-25.002701742726206,0,0.051724136066402866,0,100010.39459651617
1966-01-13,-5.131887656617665,-18.054959097156058,0,6.295378546336771,0,98436.98897973694
1966-01-14,-2.163810874595364,-12.61137575515004,0,3.334162784796612,0,98113.89619623178
1966-01-15,-10.148382502351415,-19.551546398533056,0,0.24095271630004086,0,98641.62104514753
1966-01-16,-9.02776394388746,-23.4664059709155,0,0.6942054643098714,0,98676.12513330963
1966-01-17,-4.871880559450021,-12.830430173212804,0.021507287593316743,1.7339850647187598,0,98636.31709918237
1966-01-18,-4.106754355018689,-7.674404564507271,0,1.3494489684971125,0,98567.05296836118
1966-01-19,-3.6636686799282967,-8.169321032041678,0,0.1986135756507532,0,98657.67507998578
1966-01-20,-1.185495914996645,-6.774333460408091,0,0.2950942006307779,0,99323.88908638465
1966-01-21,-0.2025950973409162,-7.50902952776657,0,0.05705652184389767,0,99497.0494134376
1966-01-22,-1.3141841383917747,-13.493174548679681,0,7.454567985266839,0,99192.38179879132
1966-01-23,-2.7303234975065918,-5.883576248788003,0,14.45431895888322,0,97616.65481692144
1966-01-24,-5.684962706086138,-10.477817234686164,0,1.697867014570843,0,98478.68823320299
1966-01-25,-13.10867397852144,-21.53124778752983,0,0.10615001613035178,0,99698.36118023463
1966-01-26,-11.138641994786864,-25.713224339137668,0,0.3480981122841413,0,99590.231070032
1966-01-27,-8.334376103590698,-22.175684301021725,0,5.868609947832801,0,97626.0255954497
1966-01-28,-13.846711692037085,-21.05922502883168,0,0.5133665031781622,0,97979.97867045859
1966-01-29,-10.618734455006935,-23.746605040126113,0,0.6357269728899935,0,98336.6477070743
1966-01-30,-9.437148947669991,-18.407003174207833,0,7.130749934600249,0,96993.5015997156
1966-01-31,-5.540952721991405,-12.590686093264951,0,5.770742902436207,0,96577.763953075
1966-02-01,-4.206078922710425,-9.672804843815797,0,0.0974760032445987,0,97717.28759331674
1966-02-02,-2.545431917941829,-12.118272311484903,0.0007109847138286527,0.7775328703889464,0,98039.27124066833
1966-02-03,-1.481407756986374,-9.132278730044618,0,0.7347315832087886,0,98465.93672236046
1966-02-04,-2.2004621402885918,-9.945609667696989,0,0.7324208960048337,0,98307.14895129755
1966-02-05,-7.516957021971593,-17.10742977866489,0,0.003199431212228937,0,98907.57554212585
1966-02-06,-5.520227526838653,-20.737611103091762,0,0.0009598293806198777,0,99337.2804834696
1966-02-07,-4.199573395771782,-17.664912918814977,0,0,0,99297.17028083897
1966-02-08,0.5225382194484505,-10.906434423085257,1.5832563048361714,0.0067543547813722,0,100049.60540348383
1966-02-09,5.79029507014915,-4.51532171580277,0.381372195946293,0.01741912548880199,0.0010195387138694782,99526.7970138642
1966-02-10,7.280767860168501,1.0149662289444001,9.434340441053209,0,13.503280981170738,98476.9925346605
1966-02-11,4.735122639811679,0.980412373967519,0.2451475260946787,0,11.056252945571853,97907.326697476
1966-02-12,3.183967299385932,-3.2139708462809904,0,0.007643085631280025,0.023249671480453565,98542.9150373267
1966-02-13,0.7586562363116334,-3.806292211208486,0.1787771053090453,4.737859873681826,0.0019896928163528707,97613.23498044792
1966-02-14,-1.3634553817145518,-6.564664054501748,0,0.21421969193307014,0.004158917038795826,97912.91148240313
1966-02-15,0.23050124746993306,-11.576182013341128,0,0.004692499085842313,0.01176634770989345,99401.78101670815
1966-02-16,1.195485245440403,-9.185175987735915,0.170920724615354,4.410878017793717,0.0013085635197901853,97937.72129399217
1966-02-17,-7.0567721384850595,-13.426341976595653,0,3.6863134825013515,0.0006685863956313861,97589.53075008887
1966-02-18,-11.525133299734344,-17.091183809550937,0.006505510029824993,0.6098471320357731,0,98621.28688233203
1966-02-19,-14.669676462357213,-24.578919310693507,0,0.22214716975899976,0,99509.31389975116
1966-02-20,-12.096196238697106,-24.17746178891114,0,0.7222182703662334,0,99419.331674369
1966-02-21,-7.455172410267255,-16.57966583833718,0,0.07593316668257186,0,99408.5495911838
1966-02-22,-2.4166725866319103,-12.641805903410683,0,0,0,99966.06114468539
1966-02-23,1.044614293380454,-10.871773895401994,0,0,0,100411.73480270174
1966-02-24,1.6122289362896223,-9.383789555101771,0,0.04464983950719009,0,99533.79665837185
1966-02-25,0.4738713182744673,-4.911055805290716,0.01510842516885887,1.8736935428059318,0,97883.53359402773
1966-02-26,2.8777817272860258,-5.271560609107588,0,0.0003199431339362911,0,98496.44507643086
1966-02-27,2.82939922131553,-8.7223249268286,0,0,0,99406.57305367934
1966-02-28,5.663135438892623,-3.810167073769117,17.27045840467798,2.221578347462587,0.003922594563395659,98362.66974760043
1966-03-01,2.559367219239759,-0.09882687695173449,0.8280483407352134,2.691397049822843,0.6416662255623835,95950.99893352293
1966-03-02,5.581869878507873,-1.5372200546937822,0,0,5.3962742731603015,98132.39246356204
1966-03-03,5.927408493162685,-5.233736222170868,0.15403483753478955,0,0.12982495935931118,98571.77035193743
1966-03-04,4.177781741982713,0.9772840404172534,9.10942043035089,0.02968361165402328,10.048539663110214,97685.1617490224
1966-03-05,2.528972628995527,-0.2396729505871523,2.9003910192424533,1.3421258288814721,0.7172254886720664,96912.16850337718
1966-03-06,0.7688588721050599,-4.95734089250629,0.02915037301270681,1.5096693682662117,0.04839191363291087,96930.16708140775
1966-03-07,-5.5202986183346185,-10.498649131179576,0,0.03881976503178271,0.003473083537216297,98227.85638108781
1966-03-08,-0.7313544288081628,-15.275435475492833,0,0,0,100223.85709207252
1966-03-09,4.9479914782863474,-7.064806264530837,0,0,0,100219.1468183434
1966-03-10,7.156452191498963,-2.6414859501695953,0.29100604181055745,1.1676146281685136,6.943315277155099,99676.92854603626
1966-03-11,-0.9535727016535087,-6.519161048242302,1.7043370018639346,0.9688944098494293,0.12415707187188171,99750.75719872022
1966-03-12,0.46274440396554606,-4.611517931700516,5.139708427763307,0.22662637176947623,0.016328826201764526,99099.79736935656
1966-03-13,4.886633515993641,-1.7104514668494664,0.09811588847421049,0,2.0411185796917533,99105.61322431568
1966-03-14,9.350657683778309,-3.4938144321506064,0,0,10.144164902166093,99018.49271240669
1966-03-15,1.1538570980070284,-6.874973337886768,0,0,0.29541499966977797,99374.14504088162
1966-03-16,3.4660504770753566,-8.060504812978994,0,0,0.004745412592407267,99730.16708140775
1966-03-17,10.527088502442503,-4.688908624174414,0,0,8.910707548375445,99085.6914326342
1966-03-18,16.9240668141202,0.463170990821966,3.138144314034825,0.014752932811944543,25.89723418892971,97990.4265908283
1966-03-19,9.960327088599776,1.4048346903240008,3.220049773930571,0.7913970739613467,5.68127986476922,97623.110558123
1966-03-20,2.518841090699849,-0.596054037628312,0.05503021585869272,0.010700320121108787,0.12103735994557617,98249.3210095983
1966-03-21,5.62979025227126,-2.229328117462142,5.403270504311909,0,0.22026819192398545,98927.30536793459
1966-03-22,7.465126212873028,-0.08865979572091287,0.7948453625325753,0,1.4487448959182108,98015.26839672947
1966-03-23,12.902239611680255,2.0750799760105894,2.742552434194567,0.3300746494961768,2.8841951058516124,97884.8275862069
1966-03-24,2.8705296706695638,-0.543476723929105,2.4545324738874075,9.106967451264754,0.13479124885865537,97689.66939210807
1966-03-25,-1.7218983181528125,-6.516139355241468,0.05385709207252044,1.51265552149436,0.02231012521731467,97891.45751866334
1966-03-26,-3.3670103058796355,-9.631105588586824,0,0.43750444078970924,0,97870.24884464985
1966-03-27,-2.8787771032886744,-14.11994313024093,0,0,0,98222.90437255599
1966-03-28,-1.5553501550302868,-11.303021679134755,0,0,0,98141.77746178457
1966-03-29,4.7910060327416675,-8.728368299608336,0.7047991289009287,1.594560952085725,0,97644.80981158905
1966-03-30,4.445147535447501,-1.5188766477495124,0.015499466621617258,0.07124066799932047,0.6683758416915478,96631.10202630643
1966-03-31,3.371631711732015,-6.1793103399456415,0.08631354364855535,2.2470316107358705,0.003914130001101584,96952.80483469606
1966-04-01,2.0187699816593954,-2.8808034132017895,0.6399217998265287,1.9980803434424157,0.003290842832408665,95840.43370067544
1966-04-02,6.013793121992885,-4.809562740739537,0,0.005190188504180746,0.059485199572452754,96389.0081763242
1966-04-03,4.764806269751805,-2.0031638499303006,0,0,0.4857419160617645,97235.8194098827
1966-04-04,4.132847494473883,-4.042410221974535,0.14834695838330864,0.47607536390927013,0.004300970357434057,97006.68681123357
1966-04-05,4.708211885836046,-1.053572702995302,0.19200141829101802,1.0741912558372868,2.480971220672859,96711.28332740846
1966-04-06,4.554745826355045,-1.813864190352586,1.5747956076085334,1.6070031981810615,0.6199695210124923,96970.78563810878
1966-04-07,4.786988979041936,-0.30661216103284755,1.6849271116034654,1.0066832360363582,4.49234782737684,97229.99644507642
1966-04-08,4.958549593675616,-2.5095271886645203,0.4936011347997837,0.8140774964014915,0.20513513301483186,97653.44827586207
1966-04-09,4.895414152816653,-1.9174546711318992,0.532100957079032,0.6611091310004089,1.4015171635828745,97695.74475648774
1966-04-10,8.184500541205598,-1.8174902143991802,0.05506576531474971,0.010273728809702494,6.83538655512472,98325.58478492712
1966-04-11,5.975826534477367,-2.4027017392946486,0,0,0.6010478453291453,98722.57020974049
1966-04-12,8.241770352073043,-1.8329896867047457,0,0,2.8397148563824266,99312.33202986135
1966-04-13,11.034056153621192,-1.0766086091896288,0,0,2.5951981930526413,99313.32029861357
1966-04-14,11.010735879281725,-0.14312122375239184,0,0,0.4676330905053636,99376.08602915038
1966-04-15,11.113650891520653,-1.7744045510988748,0,0,0,98975.98649129043
1966-04-16,12.793707770975807,-2.1292214683904964,0,0,0,98588.83753999289
1966-04-17,14.65439033949032,-2.115926058880172,0,0,0,98720.04976892997
1966-04-18,13.7709918223875,1.6178101620776264,0.009207252205117419,0,0,98741.53928190544
1966-04-19,13.142054714768372,5.720085305164091,4.972307148159419,0.00583007451778538,0.00583007451778538,98746.27444009954
1966-04-20,16.560291523870692,7.57003200363528,0.4716672568485655,0,0,98678.80910060434
1966-04-21,15.370671867603853,5.716921435528025,3.194951993288453,0,0,98716.71525062212
1966-04-22,11.68769995461907,-1.0935655878641577,0,0,0,100193.62246711696
1966-04-23,11.653679365625257,-0.17824387014537277,2.1508709404165955,0,0,99767.63597582652
1966-04-24,13.27945254088889,4.8588695396446395,0.5996445108256728,0,0,98323.0074653395
1966-04-25,13.787735511516702,3.4334162835162854,0,0,0,98350.70742979026
1966-04-26,3.8428012903076536,-2.2638819749525676,0.03067899027881019,0.5486313500651845,0.002437754203305715,99386.44152150728
1966-04-27,4.42460007036957,-4.131496631416866,2.254212571215977,0.3853892584606459,0,99960.02843938855
1966-04-28,4.6175968680058,-1.0334873839211642,3.0805900958014094,0.13217205667343168,0.625405572525437,99357.87771062923
1966-04-29,13.327159630714089,-0.957269819717559,0.052008531079188895,0,0.5403697460441487,99700.11020263065
1966-04-30,12.763099864670869,0.9678279419561701,0.6184500490606276,0,0,98812.95414148596
1966-05-01,8.716921457140801,0.43608247597860433,0.040063988895463726,0.0019196588036177467,0.0019196588036177467,98893.26341983647
1966-05-02,8.128866041592335,-3.3833985045589334,0.18464272845651686,0.3918592197336508,0.2814092377490177,99691.09847138287
1966-05-03,6.7104514695298745,-1.2724848897366858,2.1105225704083272,0.9411660138076622,0.7665585068810856,98803.66157127621
1966-05-04,9.83082119934592,0.6020618600249714,0.18098115740914045,0,0.28505748891120913,99542.63419836473
1966-05-05,20.568610046581995,-0.6309278372250077,0.7761464569859347,0,0,98498.50337717739
1966-05-06,12.13085673129139,2.6458940593147675,0.1469605404034739,0.0025595449019783635,0.0025595449019783635,97869.05794525417
1966-05-07,7.8324209213934886,-5.25133309379575,0,0,0,98448.01990757199
1966-05-08,8.216103826516724,-3.4888730910095167,0,0,0,97902.06541059367
1966-05-09,5.070636336336431,-3.248489153372449,0,0,0,98492.83327408461
1966-05-10,7.79232140007792,-3.7787415435887977,0.0019196586764837727,0.00415926042333685,0.00415926042333685,98866.40597227159
1966-05-11,9.439530720458182,-3.063170998186731,0.6727692795910108,0.07326697364550148,0.07326697364550148,99583.44116601493
1966-05-12,5.817703523968108,1.1569498783772711,8.445645148691401,0.6491290309274065,0.4136136025091757,99076.38464273018
1966-05-13,14.707927490272345,0.548453610561261,0.0325630998594499,0,0.23551542841823103,98612.32492001422
1966-05-14,17.496231806985943,3.7574120144635557,0,0,0,98532.57376466406
1966-05-15,16.177923971759945,2.9416992509975324,0.5691788085321493,0,0,98679.86491290438
1966-05-16,12.89886242920421,6.737575547363764,8.84404543325056,0,0,98089.55207963029
1966-05-17,16.98652685201342,6.727337350719898,0.047991468776725936,0,0,98217.67152506221
1966-05-18,14.951830796825899,8.127195189103427,17.608602685602882,0,0,98014.76715250622
1966-05-19,19.46139352244497,8.891930335024858,2.985993586038297,0,0,97733.46605047991
1966-05-20,18.302915078823226,6.4707074119576005,5.324137893830844,0,0,98016.63704230358
1966-05-21,18.88506910769574,4.251190886224583,0.00021329542262419406,0,0,98244.24102381799
1966-05-22,21.05115536019508,5.228083902180004,0,0,0,98489.64095271952
1966-05-23,23.064521854643377,6.1557412170406085,0,0,0,98580.49057945254
1966-05-24,25.603057207689986,10.299502316802752,1.3622111683420723,0,0,98104.3192321365
1966-05-25,23.148880378487185,7.795129760744899,0.0018485602729056934,0,0,98482.64130821187
1966-05-26,25.110629240728297,9.040206190618466,0.015215072922548959,0,0,98097.70351937434
1966-05-27,25.707251934915348,11.437326729954497,2.194205430089643,0,0,97306.59438322076
1966-05-28,18.209918283543214,5.243441159471769,3.0240667763868347,0.27763952752936155,0.27763952752936155,97534.03483825098
1966-05-29,12.56096694294007,2.5568432227555773,0.25097760046414114,0,0,97659.57696409528
1966-05-30,12.928048362013202,3.2797013883526285,0.01688588725007644,0,0,98237.58620689655
1966-05-31,12.579381451164323,3.0151084277539164,0.05421258290382708,0,0,98601.10558123
1966-06-01,14.99630290199928,1.767188051757209,0.005830074750864332,0,0,98790.52257376467
1966-06-02,19.45051542431953,2.5241379268067483,0,0,0,98980.44792036971
1966-06-03,24.19459655536607,6.8596871690821315,0.8821542786822978,0,0,98780.44081052257
1966-06-04,27.31770357049914,12.557803041096731,5.85965152836507,0,0,98562.0511908994
1966-06-05,28.24731603772285,13.630927863936385,5.2883398358482,0,0,98489.95734091717
1966-06-06,28.087806642669992,15.793174533118483,6.05776748011386,0,0,98109.62317810167
1966-06-07,24.59033064192993,13.884109494019096,1.3187344278299296,0,0,98019.21080696765
1966-06-08,20.9530394154429,12.407287608505015,0.539779597251728,0,0,98252.1898329186
1966-06-09,14.385780326675105,6.9500888866162835,16.887202207193738,0,0,98567.71062922147
1966-06-10,18.37504439043736,7.960647033789045,0.1987557770982994,0,0,98223.60469249911
1966-06-11,19.875684312345122,4.774831145419118,0,0,0,98980.73586917881
1966-06-12,23.462708899358645,7.431496618822127,0,0,0,98857.58976182013
1966-06-13,24.630181327817112,11.725702131849737,14.779239324416464,0,0,98540.0462140064
1966-06-14,19.710984709760364,14.069072189425981,15.14148576482945,0,0,97891.37575542126
1966-06-15,19.971489581187086,10.98094560580452,4.020654084629069,0,0,97841.02381798791
1966-06-16,19.617668145753036,10.838642027807795,2.0842516981237433,0,0,97767.99146818343
1966-06-17,20.567259133857974,8.36128690443639,0,0,0,98113.1461073587
1966-06-18,23.092712445060766,6.516565954308047,0.002701741942213474,0,0,98620.10664770707
1966-06-19,25.526555413586195,9.987451127869694,0.06388197543143886,0,0,98799.10771418414
1966-06-20,26.27024536322666,13.273693567486873,2.0078563842746315,0,0,98528.74866690366
1966-06-21,23.525168883686085,12.931532187856815,0.005119089803956727,0,0,99116.26022040527
1966-06-22,26.110415949924874,10.375471023067307,0,0,0,99288.93352292926
1966-06-23,30.25367934670772,15.770280825807834,0,0,0,98722.29648062566
1966-06-24,30.622289384339485,17.1460362545248,0,0,0,98500.88517596871
1966-06-25,31.837148875220578,17.020263070446546,0,0,0,98802.13295414149
1966-06-26,32.53291860730293,18.26928542578216,0.41283326788046926,0,0,98737.96302879488
1966-06-27,27.31002492663956,15.801599723946103,0,0,0,98684.74937788838
1966-06-28,27.457732003649657,13.273089235972307,0,0,0,98573.88908638465
1966-06-29,29.116921431307176,14.058229631179175,0.07532882953173234,0,0,98231.48951297547
1966-06-30,27.289121806134204,15.005972266239583,0,0,0,98564.85602559545
1966-07-01,30.871560592732735,12.513722003417383,0,0,0,98763.18521151795
1966-07-02,33.94550301042944,16.684287193276642,0,0,0,98556.4166370423
1966-07-03,33.51361529190601,17.658834000393203,1.0449697739960162,0,0,98056.67614646285
1966-07-04,26.523817945196246,17.971098425885852,0.10138641840785244,0,0,98040.231070032
1966-07-05,27.08169217250375,11.261891225034386,2.2891219328867765,0,0,98120.2772840384
1966-07-06,28.69402776406916,16.976395276107272,4.596018512944839,0,0,97302.58798435834
1966-07-07,25.43739781683126,13.334873797501103,0.003199431212228937,0,0,97479.98222538215
1966-07-08,25.009989384862397,12.005865600496435,0.004017063679747678,0,0,97999.71916103804
1966-07-09,28.979488042593427,10.982794209048707,0.0028439388553146107,0,0,98420.32705296837
1966-07-10,30.68044788253464,18.964272986939907,0.050373266906955254,0,0,97733.572698187
1966-07-11,29.449164660766037,15.762211195819962,1.4654105808910338,0,0,98016.96054034839
1966-07-12,31.485353715980008,16.855776775955434,0.003234980392828981,0,0,97948.4216139353
1966-07-13,30.101066460526376,18.818769937387106,0,0,0,97655.63455385709
1966-07-14,24.778528337583737,16.00931389290287,0,0,0,98405.42836829009
1966-07-15,23.878065973085903,11.5579097156545,0,0,0,98812.5346605048
1966-07-16,27.27049401761627,10.463810882744651,0,0,0,99168.70245289727
1966-07-17,29.24013513049069,11.710984715862796,0.07650195785234969,0,0,98885.84429434767
1966-07-18,30.880092343528034,17.41194451579919,1.9347671402166036,0,0,97975.12264486314
1966-07-19,24.00568783295947,16.806861008184047,0.39107713417950957,0,0,97286.57660860292
1966-07-20,22.685104894248184,10.000391040711143,0.05275506399892379,0,0,98433.76466405972
1966-07-21,25.442979006423165,9.55545678818476,1.2883398409759368,0,0,98593.26697476004
1966-07-22,27.998862468937816,13.033238516047126,0.04088162134179347,0,0,98708.38961962318
1966-07-23,28.698258019917553,14.607820827851633,0.004194809921771828,0,0,98908.08389619623
1966-07-24,29.734518289820308,13.84187700703523,0.2573764648803646,0,0,98978.59936011376
1966-07-25,31.217099120936442,16.64063276127484,0.6547458150231706,0,0,98740.6221116246
1966-07-26,26.209847113605584,18.048560241851103,0.060078207767607264,0,0,98381.16601493068
1966-07-27,23.86558833835899,13.82587984012532,3.3639175073133427,0,0,98339.02239601848
1966-07-28,26.37618202524087,17.09050835115478,4.100319898789606,0,0,97612.36402417348
1966-07-29,23.585140386934683,13.71137576776173,0,0,0,97986.77923924636
1966-07-30,25.618343520749306,9.881301110298491,0,0,0,98604.10949164593
1966-07-31,27.9133309338214,10.353501608903155,0,0,0,98706.12513330963
1966-08-01,27.661926682462397,14.330394605534211,2.7305012440664505,0,0,98352.90792747957
1966-08-02,21.37237823912142,15.733167471005913,10.837326549398828,0,0,97513.58691788127
1966-08-03,23.670174220004117,9.768752218097967,0.0035549235691432635,0,0,98233.93174546747
1966-08-04,26.89399216940426,10.534838308272649,0,0,0,98360.36615712762
1966-08-05,27.65378600187332,13.771773930253653,0.517383576032745,0,0,98443.4447209385
1966-08-06,28.461713372538025,14.964450773801238,1.8137575272050905,0,0,98331.84145040881
1966-08-07,29.322253845274513,15.818023486701865,0.685958030784931,0,0,98117.46889441877
1966-08-08,28.55243506636689,16.812406655863178,0.35570565367185725,0,0,98216.68681123357
1966-08-09,28.998258095723305,17.086597942009202,7.332385337801959,0,0,98178.88730892286
1966-08-10,23.82527563201546,13.176928536475785,8.728652556002713,0,0,98273.88197653751
1966-08-11,19.71208673281217,14.383291884584017,10.554603567760777,0,0,97797.57909704941
1966-08-12,19.864664054027113,12.849520034735795,0.72136508670516,0,0,98196.49484536082
1966-08-13,23.15151099602692,7.859189501869861,0.020405261469107695,0,0,99071.50728759331
1966-08-14,21.74550304148403,9.43960186717267,0.03814433007065698,0,0,98793.09278350516
1966-08-15,25.2339495439526,14.391859220009108,4.667507988275941,0,0,98362.00853181657
1966-08-16,24.69584071691291,16.76637042310371,4.44393883671491,0,0,97697.37291148241
1966-08-17,27.274440043937936,15.064806263513765,0.003981514329635669,0,0,98048.31496622822
1966-08-18,29.085318167015533,15.366868122845327,0.6752221788793876,0,0,98122.66974760043
1966-08-19,22.9958762830998,11.737220047802591,0.004834696062510436,0,0,98550.47991468184
1966-08-20,23.717063551223706,9.485780307079523,0,0,0,99005.96160682545
1966-08-21,23.448418067012696,10.96875219958726,6.415641631132506,0,0,98677.25915392819
1966-08-22,17.900924280534806,13.300213296770245,13.974937504057438,0,0,98225.82296480626
1966-08-23,21.06203340611083,14.026164198955776,1.8790615030001203,0,0,98102.3960184856
1966-08-24,20.70248840188285,12.010273730674333,0.08976182035394635,0,0,98347.30892285815
1966-08-25,20.189050891413792,10.136437983094185,3.3094560663300903,0,0,98169.92890152862
1966-08-26,23.011802321433002,11.558585140148262,0.003128332681516884,0,0,98302.43867756843
1966-08-27,27.2741201870644,12.24724492609734,1.256132214233793,0,0,98403.19943121223
1966-08-28,24.86238891324919,13.450728765298496,0.04187699962755645,0,0,98652.98969072165
1966-08-29,28.386100242877827,13.350657684795381,0.11286882724026281,0,0,98611.26555279062
1966-08-30,28.394063258654192,16.968219053944445,2.6295414282637393,0,0,98596.33487380021
1966-08-31,24.53654453672212,14.61038038122921,0,0,0,98796.93210095984
1966-09-01,26.88009248117175,11.208993957172371,0,0,0,98438.39317454674
1966-09-02,27.995591935592742,15.33512263428559,1.0036260213370514,0,0,98049.69427657305
1966-09-03,20.181158871316757,13.069249907126428,12.830607750578533,0,0,98454.3547813722
1966-09-04,22.126910780233036,12.494027727997011,5.374973264149063,0,0,97327.65730536793
1966-09-05,21.211020234043897,10.61841450490182,3.2687166574329316,0,0,97142.55243512265
1966-09-06,17.99072153408079,10.634696076613832,2.2900106482051505,0,0,97617.74617845716
1966-09-07,21.09072159415583,9.155421281259255,0,0,0,99224.16281549947
1966-09-08,22.62875933736997,7.282403136503217,0,0,0,99796.22467116958
1966-09-09,24.31301098025824,8.17440459027309,0,0,0,99277.52221827231
1966-09-10,24.7179524536621,9.45474579696167,0,0,0,98688.02346249556
1966-09-11,19.714113197502954,9.985175970140572,0,0,0,99128.1336651262
1966-09-12,21.44642725746868,5.840135090468916,0,0,0,99478.57803057235
1966-09-13,24.655847861340494,8.946320649359603,0.8559544928295096,0,0,99025.35371489513
1966-09-14,22.099431251826932,12.309740510988693,3.92954141145239,0,0,98100.65766086029
