swsid,n,perm,perimp,percov,perow,perwl
8017062,4080,medium,0.01195833333333334,0.4675779411764722,0.03020588235294116,0.27831372549019595
8019390,5961,low-medium,0.003057205166918303,0.905760778392889,0.03828216742157357,0.069813789632612
8020533,2034,high,0.20747492625368733,0.42986135693215377,0.004896755162241888,0.14566371681415938
8026202,1013,medium-high,0.09507601184600194,0.6243988153998027,7.897334649555775e-05,0.19585389930898336
8037032,4909,medium,0.01594133224689346,0.46184518231819216,0.02207374210633528,0.4303687105316774
8041338,4417,low-medium,0.011961965134706817,0.55704233642744,0.01457097577541318,0.19937514149875504
8046716,8,high,0.0,0.12625,0.0,0.505
8051107,853,medium-high,0.08207502930832349,0.5006846424384523,0.0,0.28787807737397425
8056235,6418,low-medium,0.035038641321283925,0.3834518541601747,0.0180803988781552,0.4242380803988784
8061099,3459,medium-high,0.04133391153512571,0.5405972824515749,0.0009598149754264239,0.19050592656837229
8066696,1658,medium-high,0.19050301568154387,0.4215404101326906,0.11503015681544027,0.1896743063932449
8067153,4730,low-medium,0.011688372093023251,0.6061750528541237,0.028228329809725197,0.15186469344608874
8085729,4544,medium,0.03303785211267604,0.42524691901408146,0.018450704225352114,0.15101232394366207
8098659,4030,medium,0.009336476426799013,0.7187647642679945,0.032903225806451636,0.20064516129032278
8101091,2450,medium,0.0344326530612245,0.48890938775510157,0.0016816326530612242,0.19675102040816325
8105990,750,low-medium,0.044384000000000014,0.4200559999999999,0.0013866666666666667,0.2115199999999999
8111220,2162,medium,0.04597687326549489,0.4541156336725256,0.0,0.2244218316373727
8113206,5525,medium,0.00208,0.7279902262443483,0.03372307692307695,0.31752398190045217
8116982,7065,medium-high,0.019462420382165575,0.4258573248407646,0.05832130219391365,0.20413871196036737
8130993,1320,medium,0.048065151515151505,0.42976212121212065,0.0,0.3192121212121211
8132018,4363,medium,0.029377950951180384,0.29256062342424927,0.03167545267018105,0.4680724272289712
8132115,4220,low-medium,0.014038388625592422,0.47185023696682415,0.02259715639810427,0.3383317535545027
8135923,9729,medium-high,0.04216137321410227,0.40959317504368303,0.009016342892383594,0.3629026621441055
8146329,4002,low-medium,0.01843578210894553,0.30914192903548204,0.0,0.16002998500749618
8149334,4222,low-medium,0.0,0.9066958787304581,0.04388441496920891,0.0658929417337755
8153136,4070,low-medium,0.006674692874692877,0.757525798525801,0.05034889434889435,0.27065356265356266
8157778,4831,medium-high,0.015625750362243822,0.6988582074104698,0.01543365762782031,0.3051376526599049
8166523,5345,medium,0.01417885874649206,0.4354319925163709,0.0,0.23084752104770817
8171871,6364,medium,0.007378064110622251,0.5656367064739164,0.01992457573852924,0.2994971715901947
8171917,4051,medium,0.010105159219945693,0.4677462354974082,0.005963959516168847,0.2499728462108121
8173905,5730,low-medium,0.006012914485165797,0.8204816753926735,0.02864921465968588,0.13974869109947655
8176344,4156,low-medium,0.017425409047160726,0.42091097208854583,0.004590952839268526,0.16688161693936465
8193341,4012,medium,0.03844815553339977,0.36260917248255253,0.5096909272183447,0.03345962113659025
8194286,4067,low-medium,0.0,0.9037398573887386,0.048999262355544665,0.06301450700762237
8213613,4154,medium,0.005190178141550314,0.6814318728936015,0.06614347616754934,0.15275878671160362
8216237,4000,medium,0.12208400000000032,0.5224889999999995,0.00295,0.08450000000000003
8222257,4212,medium,0.0174624881291548,0.6752725546058893,0.015071225071225063,0.19215574548907882
8225627,1536,medium-high,0.14242447916666673,0.3580742187499999,0.0024479166666666664,0.07080729166666666
8231511,4183,low-medium,0.017426727229261293,0.12999426249103513,0.011876643557255557,0.043509442983504634
8233792,6269,medium,0.021281544105918,0.5688014037326552,0.28310735364491935,0.10788323496570419
8236826,6077,medium,0.01003718940266579,0.5445137403324015,0.02661839723547803,0.331169985190061
8238818,4211,low-medium,0.03531655188791258,0.4381472334362373,0.4019852766563766,0.06367133697459043
8240637,4328,high,0.04618530499075789,0.2989311460258793,0.0002680221811460259,0.03165434380776341
8257848,4482,medium,0.024807675145024546,0.5508335564480156,0.02263275323516287,0.2873984828201697
8267280,4060,low-medium,0.006007881773399015,0.5841793103448278,0.03929064039408865,0.045871921182266004
8267695,4053,medium-high,0.004357759684184554,0.6585265235627941,0.04395756229953122,0.2625314581791265
8281130,4008,medium,0.020766467065868256,0.45580838323353257,0.0003393213572854292,0.06292415169660681
8283888,4647,low-medium,0.003914353346244889,0.8283662578007353,0.01867871745211964,0.20327092748009454
8293669,4899,medium-high,0.008184119208001632,0.7700489895897153,0.03406409471320679,0.21307205552153533
8302589,4675,low-medium,0.0531431016042781,0.3012812834224582,0.26301604278074864,0.2573005347593582
8307975,4111,low-medium,0.0,0.8532974945268824,0.03369496472877645,0.18058866455850156
8323519,5090,low-medium,0.0,0.6837520628683755,0.05511984282907664,0.13154420432220057
8335856,4151,medium,0.03245772103107684,0.4994367622259677,0.0005299927728258251,0.09351963382317512
8337134,4155,low-medium,0.004451985559566786,0.5200717208182932,0.0011070998796630569,0.1476678700361011
8339303,4373,low-medium,0.0,0.9230642579464899,0.03917676652183858,0.050345300708895445
8343988,4001,low-medium,0.011951512121969507,0.6983949012746862,0.03842039490127469,0.2552261934516375
8356248,4475,low-medium,0.0999673743016767,0.24806614525139487,0.00016983240223463687,0.10688715083798883
8360648,1511,medium-high,0.18533686300463276,0.24812971542025158,0.005612177365982793,0.12855062872270018
8364183,4670,low-medium,0.0,0.7991391862955044,0.14431691648822298,0.07539186295503207
8372082,4231,low-medium,0.018721342472228765,0.28117939021507943,0.01595840226896713,0.31290947766485466
8376042,4006,low-medium,0.019350973539690453,0.36863055416874774,0.0006889665501747379,0.17289066400399417
8376749,4931,low-medium,0.0886850537416345,0.2400320421821132,0.33705941999594413,0.1699209085378219
8377439,4093,low-medium,0.012918152944050836,0.7570979721475699,0.015968727095040307,0.14981676032250174
8378964,4074,low-medium,0.015547864506627389,0.6894167893961703,0.03296023564064801,0.1803043691703487
8382355,4556,low-medium,0.007589552238805983,0.4060324846356443,0.011360842844600528,0.22578577699736602
8387499,4180,medium-high,0.019261722488038282,0.40275119617224875,0.10951196172248802,0.40268899521531115
8392808,6632,low-medium,0.014338057901085634,0.597449638118216,0.00793124246079613,0.34633896260554903
8392848,5169,low-medium,0.004840781582511127,0.7659713677693964,0.021125943122460817,0.20020119945830922
8396760,4962,medium,0.017943974203949976,0.4316694881096329,0.14098347440548162,0.27866989117291424
8402059,4383,low-medium,0.03107688797627196,0.24691033538672041,0.39252566735112937,0.22597307780059325
8413456,5020,low-medium,0.00024780876494023916,0.7304123505976158,0.1371952191235061,0.09961752988047808
8428314,4543,medium,0.022780101254677512,0.6038168611049983,0.21197446621175442,0.12574069997798823
8430669,1507,medium,0.1383901791639019,0.11689316522893171,0.001035169210351692,0.01913735899137359
8453258,4070,medium-high,0.010659459459459456,0.7379980343980388,0.049513513513513505,0.21958722358722382
8456512,6854,medium,0.018785234899328852,0.3841672016340827,0.0003209804493726291,0.21216807703530768
8458996,4272,low-medium,0.016141853932584268,0.6483300561797796,0.07819288389513107,0.2693352059925096
8462688,4633,medium,0.013665443557090443,0.5393213900280582,0.2515001079214332,0.12749406432117413
8464335,5068,low-medium,0.00025493291239147593,0.9182537490134183,0.01768745067087607,0.08501183898973956
8466428,5385,medium,0.014774373259052917,0.3716597957288761,0.002384401114206128,0.3481002785515313
8467964,4194,low-medium,0.002099666189794945,0.8213400095374355,0.011597520267048158,0.19188364329995247
8468162,6817,low-medium,0.011117206982543641,0.7268540413671711,0.022760745195833956,0.314525451078186
8470674,605,medium-high,0.2876694214876034,0.42187107438016497,0.004495867768595041,0.10942148760330576
8478020,4862,medium,0.00320608802961744,0.8372690250925541,0.04253393665158373,0.16234471410942022
8496827,4001,medium,0.02079430142464384,0.40087378155461095,0.0012696825793551611,0.20252936765808574
8522596,4103,low-medium,0.04988788691201558,0.4653092858883743,0.1116451377041189,0.15626614672191103
8536645,6012,medium-high,0.14669427811044516,0.28028443113772467,0.006081170991350628,0.0947638057218896
8541149,4010,medium,0.024278802992518698,0.512914713216957,0.0,0.31706733167082296
8542760,4109,medium-high,0.018771963981504016,0.5417050377220736,0.017911900705767814,0.2869311267948402
8550869,4295,medium,0.025167403958090813,0.40784400465657694,0.0,0.015925494761350405
8553003,4009,low-medium,0.003926166126216013,0.7947019206784732,0.08299326515340484,0.17557495634821657
8564077,4132,medium,0.0,0.7971626331074526,0.03596321393998063,0.2497289448209102
8565687,744,medium-high,0.33625806451612894,0.345768817204301,0.0033870967741935483,0.09860215053763442
8568489,7963,low-medium,0.00011402737661685296,0.7614620118045982,0.13950018837121686,0.07232450081627534
8573075,4097,low-medium,0.0,0.7002162557969269,0.207615328288992,0.1355430803026607
8586028,4446,medium-high,0.020403058929374687,0.36633558254610943,0.00035087719298245617,0.057507872244714354
8598836,7064,medium,0.00724745186862967,0.6839872593431504,0.1588108720271798,0.2013646659116652
8616256,5213,low-medium,0.031045846921158637,0.4409219259543452,0.00038365624400537115,0.0872357567619414
8622031,4001,medium-high,0.014613846538365415,0.6205278680329923,0.002649337665583604,0.27090227443139187
8627922,4005,medium,0.023417727840199756,0.7031345817727839,0.04149812734082396,0.14713607990012484
8628203,4057,low-medium,0.0,0.7466551639142229,0.04461424698052748,0.3074685728370721
8632681,4297,low-medium,0.01575936700023272,0.5008098673493147,0.21537817081684893,0.11693739818477997
8634216,6381,low-medium,0.0,0.8198934336310937,0.1079768061432379,0.09617301363422663
8635691,3132,medium-high,0.1371896551724137,0.4166909323116234,0.001596424010217114,0.18928480204342285
8641794,4115,medium,0.010452004860267315,0.2870556500607535,0.0006221142162818955,0.44696962332928336
8652072,4035,medium,0.03156133828996283,0.32771499380421254,0.09239157372986376,0.3291201982651798
8656524,5894,medium,0.021753308449270467,0.4011194435018665,0.0,0.23818120122158118
8657867,4027,medium,0.0033245592252296994,0.6800645641917064,0.0009038986838837844,0.24487707971194467
8661703,1438,low-medium,0.16455771905424202,0.3523810848400563,0.016745479833101515,0.12191933240611959
8667102,4375,low-medium,0.017925942857142857,0.47536777142857056,0.12746057142857145,0.08268799999999994
8668232,4000,medium-high,0.016148999999999997,0.6900230000000006,0.02346,0.2638000000000001
8672537,4241,low-medium,0.011565196887526535,0.5364838481490215,0.0010940815845319502,0.17498703136052815
8676396,4414,medium,0.08280199365654727,0.406189850475758,0.0010874490258269143,0.19698232895333023
8677970,4018,medium,0.006937779990044796,0.7061781981085122,0.02221005475360875,0.14492782478845187
8702233,4297,low-medium,0.004272748429136609,0.3390733069583428,0.0001768675820339772,0.08323016057714679
8713945,5736,low-medium,0.03135320781032078,0.4671464435146465,0.2084309623430961,0.19361227336122752
8717748,6312,medium,0.033645437262357414,0.5971416349809932,0.014474017743979705,0.14370088719898613
8728396,4117,low-medium,0.0,0.8048190429924715,0.10529025989798402,0.11614282244352699
8731162,4199,medium,0.01557561324124792,0.5030459633246008,0.0035627530364372465,0.34740652536318195
8742462,5500,medium,0.016783272727272716,0.5661309090909109,0.02389090909090909,0.2025600000000001
8754333,5703,low-medium,0.0,0.8734174995616342,0.053452568823426284,0.09750657548658623
8756528,4023,medium-high,0.04333979617201093,0.46267561521252876,0.000695998011434253,0.22463832960477265
8767592,4023,low-medium,0.07153417847377581,0.6333845389013164,0.03643052448421574,0.038667660949540154
8770709,438,high,0.04942465753424657,0.3613789954337899,0.0007305936073059361,0.40812785388127876
8773643,6636,high,0.007674804098854734,0.755301989150093,0.022561784207353833,0.31101868595539395
8780863,4104,low-medium,0.021747076023391796,0.36514717348927794,0.0,0.13277777777777783
8783196,4502,medium,0.000833851621501555,0.7340715237672181,0.025322079075966227,0.2670635273211903
8788021,7063,low-medium,0.010111284156873847,0.7870672518759735,0.052380008494973845,0.22163952994478295
8790713,682,high,0.08059824046920822,0.3956891495601173,0.0029912023460410557,0.5643988269794721
8791276,4161,low-medium,0.031827445325642856,0.3371973083393424,0.0007209805335255948,0.10375390531122337
8795751,4894,medium-high,0.049839395177768656,0.2791937065794851,0.0014630159378831223,0.11293011851246433
8797100,4018,medium,0.02102339472374316,0.3128227974116473,0.12204081632653058,0.3679641612742656
8808547,4003,low-medium,0.0,0.6358286285286096,0.08470647014738952,0.13985510866849882
8816624,1086,medium-high,0.12538305709023945,0.3894290976058932,0.0022099447513812156,0.18983425414364635
8817391,4001,low-medium,0.008455386153461635,0.6255536115970998,0.00010997250687328168,0.1532716820794802
8821261,4086,low-medium,0.10669505628976984,0.36681644640234906,0.0,0.05631913852178165
8821557,5066,medium-high,0.18725108566916626,0.42260639557836416,0.008385313857086456,0.17981050138176063
8825914,4185,medium,0.02167455197132615,0.2980473118279567,0.0,0.131746714456392
8849285,4029,low-medium,0.0,0.8603499627699176,0.07225614296351467,0.08985852568875653
8861021,4324,medium,0.021513413506012963,0.2692442183163736,0.001322849213691027,0.13638297872340419
8866671,244,high,0.0,0.3494262295081967,0.0,0.8722950819672131
8873914,5289,low-medium,0.025446398184912084,0.5666980525619227,0.21689544337303832,0.1198109283418418
8875975,4092,medium,0.03208406647116326,0.36258699902248054,0.0010166177908113392,0.11367546432062564
8876712,1146,low-medium,0.4355235602094223,0.16239965095986042,0.008830715532286213,0.1279581151832461
8878305,5075,medium,0.005750935960591133,0.7064299507389213,0.03888078817733993,0.22623054187192107
8881686,68,high,0.0,0.868235294117647,0.10529411764705887,0.0
8884084,8226,low-medium,0.008410649161196215,0.6803343058594699,0.06924872355944565,0.24038901045465536
8902163,4003,low-medium,0.0048158880839370465,0.3708768423682237,0.0033574818885835625,0.1428128903322509
8903527,5314,low-medium,0.0,0.6433056078283831,0.15465562664659413,0.1403086187429436
8908778,4292,medium,0.0015288909599254423,0.7822525629077368,0.01403541472506988,0.2676328052190122
8909187,7862,low-medium,0.0004497583312134317,0.8032650725006379,0.09384889341134572,0.1318697532434495
8910718,1060,high,0.05652830188679243,0.5047113207547171,0.005660377358490567,0.3701886792452829
8914335,5281,low-medium,0.00014807801552736225,0.8094679038060991,0.11357697405794356,0.10237455027456938
8917276,4066,low-medium,0.019706345302508633,0.21473930152484047,0.0022921790457452046,0.14519429414658133
8940881,4843,medium,0.01734751187280611,0.3249679950443941,0.0023539128639273182,0.06168903572166014
8953015,4246,low-medium,0.008629298162976919,0.8016862929816317,0.02703721149317005,0.26532265661799326
8957400,4006,medium,0.02765451822266603,0.3799480778831747,0.0028257613579630554,0.18465302046929605
8957655,4902,low-medium,0.030241126070991418,0.5253398612811128,0.1680130558955528,0.016940024479804167
8958212,5196,medium,0.01141762894534257,0.6340662047729027,0.014133949191685903,0.38826020015396423
8960855,4082,medium-high,0.05444047035766781,0.37596472317491475,0.0028613424791768733,0.09862812346888776
8967531,4803,medium,0.02730834894857381,0.4978367686862371,0.042040391422027895,0.3605912971059754
8970717,2736,high,0.06944956140350882,0.5795935672514595,0.0008771929824561405,0.14457602339181277
8976147,4506,medium,0.018946737683089215,0.47466267199289625,0.0,0.09389258766089656
8991491,4014,medium-high,0.17742152466367653,0.4811380169407063,0.005072247135027404,0.10853014449427018
9011050,4758,low-medium,0.02083018074821354,0.2835430853299691,0.001202185792349727,0.10426229508196724
9018469,4050,low-medium,0.0,0.6681649382716087,0.11517037037037044,0.11911111111111126
9018820,4321,medium,0.00026753066419810226,0.7183462161536707,0.03040962740106457,0.2870168942374449
9018923,4385,low-medium,0.024076168757126523,0.4642307867730898,0.2628323831242876,0.18455644241733193
9034100,4201,low-medium,0.0008821709116876934,0.744363722923116,0.029088312306593672,0.252644608426565
9041930,4636,medium-high,0.010047454702329595,0.6753360655737698,0.001924072476272649,0.5161691113028479
9042435,4120,medium,0.016746116504854348,0.47290485436893165,0.0013495145631067964,0.3883106796116504
9042709,4001,medium,0.03414196450887275,0.5966373406648343,0.013206698325418643,0.21688577855536095
9046786,4212,low-medium,0.01978490028490027,0.240960113960114,0.0003038936372269706,0.3163437796771128
9056554,4293,medium-high,0.33221989284882725,0.1895574190542749,0.0021709760074539947,0.05591427905893318
9057088,4242,medium,0.014527109853842519,0.43279679396511045,0.005091937765205085,0.5082225365393682
9061263,6390,medium,0.04254178403755863,0.4281251956181527,0.0012832550860719877,0.14535211267605638
9078715,7326,medium,0.000826098826098826,0.7518801528801599,0.01735189735189735,0.18616980616980564
9087381,4007,medium-high,0.01826902919890194,0.36858747192413305,0.1111055652607936,0.39165460444222644
9105712,2566,high,0.09558612626656281,0.7733826968043637,0.0025565081839438817,0.07307872174590802
9111694,11,low,0.0,0.0,0.2072727272727273,0.0
9113638,7672,medium-high,0.029352971845672586,0.6540059958289905,0.12530239833159554,0.16373305526590226
9122214,4243,low-medium,0.008353523450388877,0.2637921282111711,0.0005373556445910912,0.0945934480320528
9128025,5189,medium,0.01316284447870495,0.792819425708232,0.028691462709577953,0.17406051262285596
9128446,4003,low-medium,0.0,0.7775388458656036,0.033684736447664246,0.2548988258805896
9148204,4070,medium,0.00964078624078624,0.5003611793611797,0.01493857493857493,0.2236855036855039
9148295,4007,low-medium,0.0005480409283753431,0.7313306713251845,0.03648614923883204,0.22501622161217869
9148701,4322,medium-high,0.01097639981490051,0.8264923646459991,0.029236464599722338,0.08327626099028239
9157763,4010,medium,0.01565187032418953,0.5518284289276822,0.014334164588528675,0.16664339152119698
9158911,4022,low-medium,0.025089507707608125,0.5323092988562916,0.26111387369467887,0.10823470909995034
9161451,5632,medium,0.10627414772727244,0.26178302556818217,0.04901278409090908,0.2584872159090908
9162631,4002,medium,0.012238880559720137,0.4500699650174911,0.008925537231384305,0.1350824587706147
9164344,4185,low-medium,0.0021448028673835117,0.7935937873357256,0.1278183990442055,0.10141935483870977
9171114,4073,medium,0.01912447827154432,0.49781880677633183,0.0,0.16314264669776604
9173596,5044,medium-high,0.00960190325138778,0.6314892942109436,0.1335844567803331,0.215868358445678
9186708,3243,low-medium,0.07251310514955281,0.19352574776441628,0.0047733580018501365,0.28372494603761944
9196616,954,medium-high,0.7254171907756792,0.08281132075471676,0.007840670859538785,0.04343815513626834
9196682,26,low,0.0,0.8,0.1276923076923077,0.0
9201692,6,low,0.0,0.15666666666666665,0.013333333333333334,0.3133333333333333
9202714,4407,medium,0.037818470614930724,0.45620558202858996,0.009049239845700014,0.17937826185613803
9207074,4127,medium,0.03937145626362979,0.3259030772958567,0.0088975042403683,0.5352459413617633
9209021,4068,low-medium,0.016137659783677472,0.5246022615535881,0.2252704031465094,0.19055063913471024
9217577,4486,medium,0.034150691038787324,0.327277753009363,0.18583147570218464,0.21823450735621922
9218504,5123,low-medium,0.013048213937146195,0.6116224868241282,0.08284208471598682,0.22528986921725508
9236234,4004,medium,0.04207692307692308,0.46939860139859896,0.004275724275724276,0.09554445554445554
9266788,4728,medium,0.03188240270727583,0.30748604060913765,0.0003722504230118444,0.23565989847715724
9267862,4117,medium,0.016227835802769,0.4785435997085257,0.0006898226864221523,0.17170755404420684
9271999,4647,medium,0.017296320206584885,0.35001764579298494,0.0002754465246395524,0.29527006670970507
9278293,4257,medium,0.0004951844021611463,0.7220784590086936,0.03361052384308201,0.16510218463706855
9283745,4005,medium,0.0070781523096129844,0.8189378277153582,0.013333333333333324,0.19817228464419495
9294203,4001,low-medium,0.00588902774306424,0.795351162209451,0.13755561109722567,0.08021994501374662
9298108,4442,medium-high,0.011268347591175145,0.8210099054480005,0.016452048626744695,0.09873030166591629
9302201,4026,low-medium,0.003546944858420269,0.19758221559860906,0.003437655240933929,0.2117734724292101
9302568,4144,low-medium,0.05697876447876452,0.47291071428571385,0.2528088803088803,0.16313706563706565
9304067,4549,low-medium,0.01235392393932732,0.7505983732688527,0.020153879973620566,0.19610463838206188
9312290,4243,low-medium,0.01993825123733207,0.17755974546311565,0.0006976196087673817,0.06963940608060341
9337049,4781,medium,0.016668479397615545,0.3442643798368545,0.0012215017778707381,0.5098765948546337
9351340,4581,low-medium,0.021393582187295354,0.25896310849159565,0.0004540493342065051,0.14035363457760316
9352518,5315,low-medium,0.0837572906867357,0.21960790216368736,0.44070743179680144,0.12038381937911574
9354147,5853,low-medium,0.01532069024431916,0.8133497351785436,0.09135827780625316,0.08038954382368022
9365840,7596,medium,0.021855186940495003,0.07407161664033705,0.000152711953659821,0.08573986308583467
9373482,4361,low-medium,0.0005035542306810364,0.7026998394863593,0.04305434533363911,0.30030726897500587
9374088,4009,low-medium,0.013791469194312806,0.742372661511599,0.018658019456223494,0.23577949613369908
9378373,6042,medium,0.0001674942072161536,0.8185673618007308,0.01101621979476993,0.1962197947699438
9383808,6986,medium,0.027868880618379617,0.5343114801030657,0.0878728886344117,0.34208989407386164
9386283,4557,medium,0.03045336844415183,0.40525696730304633,0.000719771779679614,0.1293043669080536
9397122,4024,low-medium,0.004799204771371769,0.2538131212723656,0.004413518886679919,0.10526838966202785
9397342,4036,medium,0.017681367690782945,0.30488057482656017,0.0,0.3187710604558969
9405812,5201,medium-high,0.012041530474908666,0.3973766583349366,0.0,0.5022880215343203
9408188,4001,low-medium,0.008514871282179457,0.7041934516370942,0.030952261934516376,0.3462134466383396
9417214,4003,low-medium,0.012918311266550079,0.26741893579815146,0.0015588308768423682,0.19577317012240797
9420688,2306,medium-high,0.14636600173460548,0.5845568083261067,0.0036600173460537727,0.10097137901127501
9426456,6879,medium-high,0.08457624654746321,0.2438793429277509,0.2531588893734554,0.22345108300625066
9426688,9,medium,0.0,0.47333333333333333,0.0,0.9466666666666667
9428057,5879,medium,0.040072121109032195,0.7200173498894371,0.023555026365028084,0.16785847933321993
9447700,4928,medium,0.03345251623376618,0.3434565746753246,0.010397727272727265,0.27349025974025876
9451093,7350,medium,0.03528081632653063,0.5036636734693816,0.0014585034013605439,0.2667972789115644
9458449,4031,medium,0.009283552468370126,0.8044837509302897,0.02514512527908706,0.14092780947655664
9459266,4290,low-medium,0.003312820512820512,0.8675128205128233,0.04168764568764571,0.11586946386946384
9467920,6489,medium,0.014049006010171061,0.6018646940977027,0.0007027276930189553,0.3137987363230081
9468961,8405,low-medium,0.00811588340273646,0.6895516954193965,0.07853420582986319,0.27052468768590116
9480881,4621,medium,0.11804284786842663,0.08949058645314895,0.0011252975546418526,0.026262713698333672
9483918,5486,low-medium,0.012514035727305875,0.7071217644914339,0.048632883703973756,0.12624134159679182
9491223,4054,medium-high,0.029330537740503197,0.481097681302405,0.0005920078934385793,0.04388751850024667
9492308,4011,medium,0.02778957865868858,0.3623086512091743,0.006342557965594613,0.3895287958115184
9500986,5259,medium-high,0.09542498573873337,0.367061798821062,0.16739304050199655,0.04092032705837614
9503771,5536,medium,0.038833453757225384,0.4374692919075129,0.29791184971098195,0.15903179190751437
9506847,4100,medium,0.021925853658536606,0.21000634146341438,0.0029170731707317066,0.05263414634146345
9508724,6243,medium,0.01656030754444978,0.6366967803940417,0.16230017619734083,0.14835175396444014
9510794,4110,low-medium,0.022238442822384432,0.14448905109489063,0.00030170316301703163,0.17876399026764006
9513225,4020,medium,0.04998258706467665,0.5344820895522384,0.19116417910447758,0.10517412935323385
9517451,4360,medium,0.015321100917431189,0.40548532110091684,0.0006972477064220183,0.4037798165137622
9520684,536,medium-high,0.19988432835820885,0.4764925373134323,0.004029850746268657,0.23044776119402982
9527588,4092,low-medium,0.00688514173998045,0.09617497556207237,0.7565004887585534,0.05446725317693061
9531236,4003,medium-high,0.028543592305770717,0.4135703222583023,0.0019185610791906077,0.11262553085186121
9531398,4430,low-medium,0.02753679458239278,0.26375349887133265,0.0010744920993227991,0.13275846501128677
9537853,5209,medium,0.016618928777116522,0.30668650412747117,0.0003071606834325206,0.2543520829333848
9545682,620,medium,0.05608387096774192,0.43276129032258087,0.001806451612903226,0.19554838709677416
9545949,4109,medium-high,0.0638033584813824,0.41083231929909764,0.08748600632757364,0.2041567291311755
9572281,4650,medium,0.05672344086021508,0.17713333333333325,0.043397849462365586,0.0844043010752689
9576462,6252,high,0.034974728087012186,0.40119449776071586,0.03442098528470889,0.22328214971209157
9582526,5344,low-medium,0.024635104790419183,0.050746631736526944,0.8118488023952095,0.00961077844311377
9611863,4121,low-medium,0.02068381460810481,0.2131060422227614,0.0004367871875758312,0.14484833778209164
9615673,879,high,0.27082593856655285,0.47049146757679144,0.006825938566552903,0.29510807736063704
9618303,4745,medium,0.007270811380400424,0.7056783983140181,0.019877766069546894,0.28119704952581687
9618703,6928,medium,0.021030600461893745,0.44311374133949283,0.26113163972286363,0.15188799076212467
9619218,4066,medium,0.005435317265125435,0.7407732415150029,0.01007378258730939,0.3129562223315301
9622645,5256,medium,0.041538051750380556,0.3147184170471836,0.039041095890410944,0.3134246575342468
9626601,4255,medium,0.15887896592244363,0.3173945945945948,0.0006862514688601645,0.11074970622796718
9627052,5869,medium,0.013422729596183324,0.27438575566535994,0.009657522576248084,0.4812949395126935
9627739,4157,medium,0.017274957902333413,0.2509097907144572,0.0,0.181400048111619
9628810,4026,medium,0.008918032786885247,0.6645156482861405,0.006348733233979137,0.2608246398410334
9631081,4115,medium,0.10637764277035242,0.29374337788578436,0.008641555285540704,0.21526123936816532
9637483,4991,low-medium,0.033624924864756545,0.18246844319775607,0.45372069725505926,0.17258264876778195
9639301,4656,medium,0.0053599656357388396,0.89928694158076,0.01646907216494845,0.10391752577319582
9641625,4841,medium,0.6542590373889783,0.09678909316257034,0.011857054327618249,0.10242511877711223
9641789,4438,low-medium,0.04820459666516445,0.11369851284362326,0.0024876070301937817,0.13995493465525
9651735,1134,low-medium,0.16026807760141099,0.18839682539682545,0.011887125220458547,0.206278659611993
9654153,4271,low-medium,0.014951065324280022,0.6276553500351217,0.18504331538281424,0.09708265043315387
9658095,4063,medium,0.01955156288456805,0.644625153827221,0.01774058577405857,0.17268028550332273
9673177,4315,low-medium,0.038048203939745076,0.6274535341830821,0.13949478563151796,0.17977288528389365
9676672,46,low-medium,0.7098260869565213,0.018043478260869567,0.13913043478260873,0.07217391304347827
9681700,2451,low-medium,0.1541795185638515,0.18301346389228884,0.003247654018767851,0.08853529171766632
9682238,5575,low-medium,0.025258475336322903,0.26119784753363195,0.09516053811659195,0.17594977578475335
9687086,4409,low-medium,0.013580403719664331,0.2571481061465182,0.0035382172828305734,0.1896575187117261
9689027,4043,low-medium,0.00340192926045016,0.7339015582488295,0.051852584714321144,0.2305416769725452
9691224,4234,high,0.0384256022673595,0.7079093056211241,0.0020311761927255556,0.041549362305148795
9700928,4619,medium,0.02205325828101319,0.2719696904091787,0.0,0.06523489932885902
9711707,788,low-medium,0.16823350253807112,0.09770304568527918,0.004771573604060914,0.09771573604060914
9712592,4468,medium,0.04566114592658904,0.1618312444046555,0.42939122649955225,0.09131602506714424
9728107,4840,low-medium,0.04213719008264456,0.3616904958677679,0.31624793388429756,0.07076859504132242
9733547,7073,low-medium,0.029082708892973288,0.5560494839530618,0.1778142231019371,0.20888449031528356
9751325,5119,medium-high,0.01989255714006639,0.4586110568470339,0.002750537214299668,0.20309435436608736
9753379,4104,medium,0.023430799220272906,0.5800409356725134,0.13572124756335283,0.27421052631578996
9753654,4845,medium,0.03156326109391119,0.34676904024767846,0.4279628482972134,0.042344685242518124
9755699,795,low-medium,0.14951949685534605,0.1598893081761006,0.003572327044025157,0.04100628930817609
9758048,4734,medium,0.05197465145754107,0.44791339247993145,0.11805661174482467,0.06322771440642165
9762840,4462,medium,0.016390407888839085,0.281980726131779,0.0,0.3931869116987903
9763598,5157,medium,0.02625596276905177,0.636388985844484,0.11628466162497571,0.23764203994570468
9773630,4276,medium,0.031649672591206726,0.45914452759588453,0.2955378858746491,0.14932647333956964
9774343,4146,low-medium,0.0035590931017848524,0.8658731307284151,0.07747226242161125,0.06995658465991314
9777189,7364,medium,0.031431015752308555,0.15031233025529608,0.20863117870722422,0.13418794133623035
9778425,6753,medium,0.04177373019398785,0.5514891159484677,0.22671997630682666,0.12154597956463796
9781709,19,low,0.0,0.48736842105263156,0.1410526315789474,0.02947368421052632
